codigo_reserva,nif_cliente,balcao,hora
6490,199383061,LHR,2025-01-20 11:00:00
6491,345838598,FCO,2025-02-11 07:00:00
6492,696305885,LHR,2025-01-08 13:00:00
6493,149983768,MXP,2025-02-16 14:00:00
6494,963759230,MXP,2025-01-05 17:00:00
6495,618815976,AMS,2025-01-25 10:00:00
6496,487893264,AMS,2025-01-01 20:00:00
6497,637260825,LHR,2025-01-20 17:00:00
6498,604080364,LGW,2025-02-25 01:00:00
6499,324226482,FRA,2025-03-01 09:00:00
6500,158370858,LGW,2025-02-19 09:00:00
6501,687980865,CDG,2025-02-13 19:00:00
6502,861307032,LTN,2025-02-23 20:00:00
6503,427205010,FCO,2025-02-05 04:00:00
6504,705377033,CDG,2025-02-19 08:00:00
6505,780213770,LIS,2025-02-03 06:00:00
6506,990113906,LHR,2025-01-04 06:00:00
6507,547829313,FCO,2025-01-01 03:00:00
6508,339056031,LIS,2025-01-15 21:00:00
6509,619011849,AMS,2025-01-17 01:00:00
6510,340391658,LHR,2025-02-13 05:00:00
6511,496400504,FRA,2025-01-21 06:00:00
6512,965945912,FCO,2025-01-12 19:00:00
6513,842973832,LIS,2025-01-14 05:00:00
6514,219242786,MXP,2025-02-23 07:00:00
6515,462333591,MXP,2025-01-28 21:00:00
6516,787376687,CDG,2025-01-02 02:00:00
6517,598535100,LHR,2025-02-14 02:00:00
6518,850396401,FCO,2025-02-16 23:00:00
6519,608844058,LGW,2025-01-13 07:00:00
6520,155084923,ORY,2025-01-15 13:00:00
6521,887080572,FCO,2025-02-19 14:00:00
6522,633854080,CDG,2025-01-25 07:00:00
6523,482558590,LIS,2025-02-03 19:00:00
6524,701043461,AMS,2025-02-16 16:00:00
6525,310867223,LIS,2025-01-31 02:00:00
6526,199631289,MXP,2025-01-15 15:00:00
6527,698169499,LIS,2025-01-04 16:00:00
6528,146531415,ORY,2025-01-08 23:00:00
6529,759436951,AMS,2025-01-28 09:00:00
6530,459665529,AMS,2025-01-18 18:00:00
6531,710345201,LIS,2025-01-01 22:00:00
6532,326198484,FCO,2025-01-28 23:00:00
6533,634042457,FRA,2025-03-02 08:00:00
6534,978395939,LIS,2025-01-08 04:00:00
6535,211023309,AMS,2025-01-09 06:00:00
6536,139612052,CDG,2025-01-10 08:00:00
6537,797936604,FRA,2025-02-18 03:00:00
6538,412580296,LIS,2025-02-06 09:00:00
6539,188346256,LGW,2025-02-27 20:00:00
6540,268182177,MXP,2025-03-02 02:00:00
6541,743271887,MXP,2025-02-08 07:00:00
6542,749889701,LGW,2025-01-18 07:00:00
6543,513987389,LHR,2025-02-16 10:00:00
6544,979026147,AMS,2025-01-19 06:00:00
6545,843499539,AMS,2025-02-10 22:00:00
6546,462177684,FCO,2025-01-09 04:00:00
6547,636196544,FCO,2025-01-12 06:00:00
6548,538056514,LGW,2025-02-14 17:00:00
6549,147650498,LTN,2025-01-26 01:00:00
6550,108620008,FCO,2025-01-17 00:00:00
6551,368602041,ORY,2025-02-10 15:00:00
6552,884470739,CDG,2025-01-02 12:00:00
6553,898918077,FCO,2025-02-05 16:00:00
6554,140260774,LIS,2025-02-07 19:00:00
6555,437929113,ORY,2025-02-17 05:00:00
6556,861583525,FRA,2025-02-12 00:00:00
6557,412717371,LTN,2025-01-26 18:00:00
6558,102413217,ORY,2025-03-02 02:00:00
6559,155778123,FCO,2025-01-07 18:00:00
6560,778716290,CDG,2025-01-30 09:00:00
6561,699060468,FRA,2025-01-06 07:00:00
6562,863600835,ORY,2025-02-10 17:00:00
6563,782630794,AMS,2025-01-22 07:00:00
6564,217951431,ORY,2025-01-30 10:00:00
6565,772891334,CDG,2025-02-08 21:00:00
6566,575247504,MXP,2025-02-09 03:00:00
6567,895668739,AMS,2025-01-10 15:00:00
6568,914507918,ORY,2025-02-01 10:00:00
6569,700313478,LTN,2025-02-28 08:00:00
6570,286151351,LIS,2025-02-09 11:00:00
6571,781647541,FRA,2025-01-01 12:00:00
6572,220811786,LIS,2025-02-19 05:00:00
6573,824095415,FCO,2025-02-19 15:00:00
6574,260846049,CDG,2025-02-08 23:00:00
6575,276227182,LGW,2025-02-27 14:00:00
6576,709550445,LGW,2025-01-01 21:00:00
6577,625177046,FRA,2025-01-31 15:00:00
6578,816887669,FCO,2025-02-11 00:00:00
6579,593794711,LGW,2025-02-16 15:00:00
6580,371280598,LTN,2025-01-28 10:00:00
6581,543997144,ORY,2025-02-06 10:00:00
6582,594521784,LHR,2025-01-09 18:00:00
6583,123582993,AMS,2025-01-16 06:00:00
6584,374998167,LIS,2025-02-05 07:00:00
6585,866870819,ORY,2025-02-22 12:00:00
6586,461640641,ORY,2025-02-12 13:00:00
6587,142915805,LGW,2025-01-22 15:00:00
6588,658772871,CDG,2025-01-09 17:00:00
6589,592589674,FRA,2025-02-23 08:00:00
6590,926943905,FRA,2025-01-20 05:00:00
6591,539478096,ORY,2025-01-24 19:00:00
6592,324626253,MXP,2025-02-04 15:00:00
6593,789069105,FCO,2025-01-20 14:00:00
6594,802650461,LHR,2025-02-23 10:00:00
6595,896557073,LIS,2025-01-21 03:00:00
6596,586032419,CDG,2025-02-18 14:00:00
6597,660263967,LTN,2025-01-24 03:00:00
6598,777525373,ORY,2025-01-05 19:00:00
6599,949018642,ORY,2025-02-01 16:00:00
6600,496146862,ORY,2025-02-25 14:00:00
6601,884309696,ORY,2025-02-01 02:00:00
6602,749608644,LIS,2025-01-27 14:00:00
6603,202276355,LHR,2025-01-11 00:00:00
6604,586312802,ORY,2025-02-17 07:00:00
6605,350639429,MXP,2025-02-23 11:00:00
6606,535102939,MXP,2025-01-18 16:00:00
6607,395111233,LHR,2025-02-12 07:00:00
6608,690681088,LIS,2025-01-29 23:00:00
6609,179104735,AMS,2025-01-09 23:00:00
6610,575460590,FCO,2025-02-14 15:00:00
6611,293173413,FCO,2025-02-03 04:00:00
6612,889643611,FRA,2025-01-26 00:00:00
6613,869226700,LIS,2025-03-01 06:00:00
6614,767316236,AMS,2025-01-24 14:00:00
6615,323243484,LHR,2025-01-26 08:00:00
6616,145630958,CDG,2025-01-24 14:00:00
6617,369487288,FCO,2025-02-11 22:00:00
6618,484946147,MXP,2025-01-06 18:00:00
6619,615455098,MXP,2025-02-14 00:00:00
6620,336786891,LIS,2025-01-18 02:00:00
6621,285941498,LGW,2025-02-23 16:00:00
6622,583037589,MXP,2025-02-18 16:00:00
6623,272080767,LGW,2025-02-17 08:00:00
6624,703731666,LHR,2025-01-08 08:00:00
6625,984750814,FRA,2025-02-20 02:00:00
6626,488551443,MXP,2025-02-22 15:00:00
6627,895202453,MXP,2025-01-06 13:00:00
6628,244725708,FCO,2025-02-08 11:00:00
6629,652698532,MXP,2025-01-16 02:00:00
6630,536801709,FCO,2025-02-13 22:00:00
6631,718242385,LTN,2025-01-10 22:00:00
6632,403013585,LGW,2025-01-15 13:00:00
6633,923284290,LGW,2025-02-20 17:00:00
6634,175196984,AMS,2025-02-19 18:00:00
6635,556983860,ORY,2025-01-21 17:00:00
6636,515142703,ORY,2025-01-22 21:00:00
6637,193259417,FRA,2025-01-06 23:00:00
6638,837252423,ORY,2025-02-19 16:00:00
6639,621163933,LGW,2025-02-23 07:00:00
6640,896316315,FCO,2025-02-07 23:00:00
6641,487602934,AMS,2025-02-28 00:00:00
6642,992958638,FCO,2025-02-02 21:00:00
6643,529651245,FCO,2025-01-09 18:00:00
6644,911019390,FCO,2025-02-13 04:00:00
6645,457823508,ORY,2025-03-01 09:00:00
6646,742334720,FRA,2025-02-26 08:00:00
6647,126090836,MXP,2025-01-20 02:00:00
6648,233029501,LIS,2025-01-05 09:00:00
6649,427836485,LTN,2025-02-13 14:00:00
6650,277874275,LHR,2025-02-15 02:00:00
6651,130390895,AMS,2025-02-27 21:00:00
6652,515705627,LIS,2025-01-31 04:00:00
6653,773128074,FRA,2025-01-31 09:00:00
6654,961074383,AMS,2025-01-29 03:00:00
6655,246145267,AMS,2025-02-21 01:00:00
6656,507064125,LIS,2025-02-23 07:00:00
6657,322086195,ORY,2025-02-07 03:00:00
6658,872917943,MXP,2025-01-23 09:00:00
6659,234140437,CDG,2025-01-20 13:00:00
6660,763915927,LTN,2025-01-27 20:00:00
6661,842316010,AMS,2025-02-25 21:00:00
6662,384187833,LIS,2025-01-31 21:00:00
6663,733583717,LGW,2025-02-24 16:00:00
6664,336168012,LIS,2025-01-18 06:00:00
6665,688586539,FRA,2025-02-12 05:00:00
6666,136416342,AMS,2025-02-03 20:00:00
6667,330645785,AMS,2025-02-24 14:00:00
6668,162018755,MXP,2025-01-30 16:00:00
6669,496757536,LHR,2025-01-02 10:00:00
6670,715871483,ORY,2025-01-22 10:00:00
6671,772946286,MXP,2025-02-23 04:00:00
6672,788296204,ORY,2025-02-22 01:00:00
6673,753562529,LTN,2025-01-29 22:00:00
6674,817606351,LTN,2025-01-29 13:00:00
6675,964038296,CDG,2025-01-31 18:00:00
6676,298171801,LHR,2025-02-16 16:00:00
6677,870504812,LGW,2025-02-20 04:00:00
6678,331830509,CDG,2025-01-01 18:00:00
6679,480962551,CDG,2025-01-06 14:00:00
6680,104702777,LTN,2025-02-06 13:00:00
6681,335016183,AMS,2025-02-28 13:00:00
6682,813038607,FCO,2025-02-19 03:00:00
6683,678997724,FRA,2025-02-03 21:00:00
6684,105068489,CDG,2025-01-20 01:00:00
6685,115336788,CDG,2025-01-15 21:00:00
6686,819010382,ORY,2025-02-12 01:00:00
6687,564369372,FCO,2025-01-21 22:00:00
6688,229419159,FRA,2025-01-25 16:00:00
6689,132247777,FCO,2025-01-05 21:00:00
6690,450178356,FCO,2025-02-21 10:00:00
6691,517412864,LIS,2025-01-17 08:00:00
6692,384983789,FCO,2025-01-26 07:00:00
6693,782549289,CDG,2025-01-14 22:00:00
6694,358749807,FRA,2025-02-26 09:00:00
6695,136402108,LIS,2025-02-06 04:00:00
6696,683011544,CDG,2025-01-11 05:00:00
6697,781418376,FRA,2025-02-16 23:00:00
6698,952102643,LGW,2025-02-05 10:00:00
6699,355891761,ORY,2025-01-17 20:00:00
6700,336923944,LIS,2025-01-14 14:00:00
6701,946539995,FRA,2025-01-26 12:00:00
6702,142245369,MXP,2025-02-21 02:00:00
6703,494676661,CDG,2025-02-21 16:00:00
6704,804745006,FRA,2025-02-04 03:00:00
6705,985854371,LTN,2025-02-15 03:00:00
6706,416441990,MXP,2025-01-30 19:00:00
6707,899478579,FCO,2025-01-04 13:00:00
6708,817556419,LGW,2025-02-09 08:00:00
6709,913399540,LTN,2025-02-03 01:00:00
6710,452677550,LHR,2025-03-02 05:00:00
6711,853460243,LGW,2025-01-05 08:00:00
6712,467441442,LGW,2025-01-18 22:00:00
6713,855297862,CDG,2025-01-05 08:00:00
6714,110706824,LGW,2025-01-16 12:00:00
6715,430455896,LIS,2025-02-28 02:00:00
6716,130803935,LIS,2025-01-02 17:00:00
6717,661833682,FCO,2025-01-18 09:00:00
6718,377309269,ORY,2025-01-06 06:00:00
6719,471644007,FRA,2025-01-17 11:00:00
6720,994443353,FRA,2025-02-04 12:00:00
6721,146578991,FRA,2025-01-19 00:00:00
6722,100799740,LIS,2025-02-13 18:00:00
6723,889209637,ORY,2025-02-14 14:00:00
6724,552739946,ORY,2025-01-23 22:00:00
6725,390565062,LTN,2025-01-22 06:00:00
6726,358781562,LGW,2025-01-27 00:00:00
6727,656152948,LHR,2025-02-19 05:00:00
6728,428172640,LHR,2025-01-01 18:00:00
6729,278651381,LIS,2025-01-10 14:00:00
6730,289894175,MXP,2025-02-26 07:00:00
6731,255491968,FCO,2025-01-12 07:00:00
6732,557174481,ORY,2025-02-02 13:00:00
6733,930331160,LHR,2025-02-28 08:00:00
6734,600689159,ORY,2025-01-28 22:00:00
6735,345141260,ORY,2025-02-01 19:00:00
6736,463592696,LIS,2025-01-01 15:00:00
6737,747823526,LTN,2025-02-25 21:00:00
6738,278022125,ORY,2025-02-12 04:00:00
6739,423909339,MXP,2025-02-14 14:00:00
6740,589161790,LHR,2025-01-16 19:00:00
6741,627818500,AMS,2025-02-12 05:00:00
6742,666445674,CDG,2025-01-23 04:00:00
6743,885873917,LGW,2025-02-15 00:00:00
6744,814130522,AMS,2025-01-26 11:00:00
6745,141502659,LGW,2025-01-30 18:00:00
6746,543682776,MXP,2025-02-07 23:00:00
6747,685178021,LTN,2025-01-06 15:00:00
6748,232680303,FRA,2025-02-17 04:00:00
6749,667283973,FCO,2025-01-28 01:00:00
6750,835129543,AMS,2025-01-25 08:00:00
6751,649455292,ORY,2025-01-26 00:00:00
6752,453468775,LGW,2025-02-03 07:00:00
6753,606774991,LTN,2025-02-26 21:00:00
6754,161002340,FCO,2025-01-07 11:00:00
6755,208097785,FCO,2025-01-30 10:00:00
6756,652729288,FRA,2025-02-20 15:00:00
6757,275722505,LHR,2025-01-09 20:00:00
6758,960444533,ORY,2025-02-06 19:00:00
6759,980135794,LGW,2025-01-31 08:00:00
6760,255023521,CDG,2025-01-23 07:00:00
6761,316386072,MXP,2025-01-30 08:00:00
6762,463326594,CDG,2025-02-17 00:00:00
6763,389158676,FCO,2025-02-03 10:00:00
6764,484284028,LHR,2025-01-19 07:00:00
6765,508698577,FCO,2025-02-02 13:00:00
6766,847339459,FCO,2025-02-05 14:00:00
6767,929133097,LIS,2025-02-22 15:00:00
6768,653300788,AMS,2025-01-26 03:00:00
6769,529500744,LTN,2025-01-10 11:00:00
6770,809109379,MXP,2025-01-05 03:00:00
6771,964330484,AMS,2025-02-18 04:00:00
6772,809688849,FRA,2025-03-01 19:00:00
6773,546760549,LHR,2025-01-04 02:00:00
6774,774734906,FCO,2025-02-05 13:00:00
6775,423202217,FRA,2025-02-15 12:00:00
6776,661274731,CDG,2025-01-03 21:00:00
6777,758617822,MXP,2025-02-26 18:00:00
6778,632176597,FRA,2025-01-08 11:00:00
6779,507272434,LIS,2025-01-05 19:00:00
6780,984084131,LIS,2025-01-18 11:00:00
6781,923081836,LTN,2025-01-30 08:00:00
6782,415618497,CDG,2025-01-27 06:00:00
6783,328696796,LHR,2025-02-25 01:00:00
6784,290433021,MXP,2025-01-15 19:00:00
6785,951920120,LIS,2025-01-30 18:00:00
6786,912178691,FCO,2025-01-29 02:00:00
6787,816492629,LGW,2025-02-17 20:00:00
6788,128398247,MXP,2025-02-22 19:00:00
6789,181948613,MXP,2025-02-03 11:00:00
6790,423669305,MXP,2025-03-01 17:00:00
6791,687160599,CDG,2025-01-21 15:00:00
6792,507520704,LHR,2025-01-09 14:00:00
6793,170142192,CDG,2025-02-17 06:00:00
6794,966863467,FRA,2025-01-28 13:00:00
6795,805145906,MXP,2025-01-22 15:00:00
6796,338368869,MXP,2025-02-02 12:00:00
6797,840821347,MXP,2025-02-10 03:00:00
6798,268040638,CDG,2025-02-06 07:00:00
6799,874439780,CDG,2025-02-08 16:00:00
6800,656300674,FCO,2025-02-27 12:00:00
6801,275176502,CDG,2025-01-22 06:00:00
6802,539613672,ORY,2025-01-01 20:00:00
6803,178045347,FRA,2025-02-02 04:00:00
6804,872624973,MXP,2025-02-05 00:00:00
6805,251701833,LIS,2025-01-16 18:00:00
6806,131999877,FRA,2025-01-30 08:00:00
6807,227309882,AMS,2025-01-09 04:00:00
6808,633587516,AMS,2025-01-19 02:00:00
6809,669761871,LGW,2025-01-06 08:00:00
6810,611801721,LIS,2025-01-08 23:00:00
6811,383577555,LIS,2025-03-02 09:00:00
6812,957833512,FRA,2025-01-10 06:00:00
6813,606222000,CDG,2025-02-04 02:00:00
6814,827990828,FCO,2025-01-18 07:00:00
6815,193851825,LHR,2025-02-15 09:00:00
6816,356411449,FRA,2025-01-05 18:00:00
6817,445754791,MXP,2025-01-24 10:00:00
6818,257031041,FCO,2025-02-28 21:00:00
6819,786250644,FCO,2025-01-02 14:00:00
6820,945631701,LIS,2025-01-05 14:00:00
6821,229799174,LHR,2025-01-22 13:00:00
6822,399657586,LIS,2025-01-07 18:00:00
6823,411775588,MXP,2025-02-14 11:00:00
6824,135449833,LTN,2025-03-01 23:00:00
6825,880858519,CDG,2025-01-30 04:00:00
6826,633157342,LHR,2025-01-19 12:00:00
6827,457805596,LGW,2025-02-24 21:00:00
6828,596119079,LHR,2025-02-22 00:00:00
6829,720169701,LGW,2025-01-31 08:00:00
6830,796162803,LTN,2025-02-05 12:00:00
6831,454375262,AMS,2025-02-23 07:00:00
6832,275684890,FCO,2025-01-04 15:00:00
6833,483722080,CDG,2025-01-21 12:00:00
6834,807593713,CDG,2025-01-30 16:00:00
6835,944339320,LTN,2025-02-09 00:00:00
6836,495529202,MXP,2025-02-06 11:00:00
6837,328017286,CDG,2025-02-06 16:00:00
6838,405403366,CDG,2025-01-04 05:00:00
6839,215895040,MXP,2025-01-10 05:00:00
6840,756029190,FRA,2025-02-07 18:00:00
6841,967627170,LHR,2025-01-20 17:00:00
6842,160312421,LHR,2025-02-07 13:00:00
6843,977344689,LHR,2025-01-07 09:00:00
6844,904640082,AMS,2025-01-07 22:00:00
6845,203980589,MXP,2025-01-23 11:00:00
6846,695866639,CDG,2025-02-15 00:00:00
6847,650859424,FCO,2025-02-17 11:00:00
6848,945025420,CDG,2025-01-28 05:00:00
6849,735776492,CDG,2025-02-24 22:00:00
6850,687479855,LIS,2025-02-04 02:00:00
6851,893932371,LIS,2025-01-08 21:00:00
6852,477700277,CDG,2025-01-16 10:00:00
6853,813248183,LGW,2025-01-27 09:00:00
6854,665186587,LHR,2025-02-28 05:00:00
6855,395718607,LGW,2025-01-26 01:00:00
6856,252334738,LIS,2025-01-06 23:00:00
6857,810517485,LGW,2025-01-09 06:00:00
6858,122799786,ORY,2025-01-12 22:00:00
6859,636685325,LTN,2025-01-06 21:00:00
6860,702118951,LTN,2025-01-21 05:00:00
6861,794501649,AMS,2025-01-23 04:00:00
6862,306244866,LTN,2025-01-19 04:00:00
6863,721931467,CDG,2025-02-10 01:00:00
6864,592460305,MXP,2025-01-18 21:00:00
6865,109727981,FRA,2025-01-06 17:00:00
6866,797253278,LIS,2025-02-02 01:00:00
6867,948194731,LHR,2025-01-26 11:00:00
6868,197321204,LGW,2025-03-01 11:00:00
6869,162177579,FRA,2025-02-09 04:00:00
6870,768366858,LIS,2025-01-17 01:00:00
6871,132233780,ORY,2025-01-14 19:00:00
6872,882738518,LHR,2025-03-01 03:00:00
6873,397110854,LTN,2025-01-09 02:00:00
6874,100363131,LIS,2025-01-31 11:00:00
6875,322768225,AMS,2025-01-12 01:00:00
6876,502043401,LTN,2025-01-01 05:00:00
6877,772866014,FCO,2025-02-15 09:00:00
6878,910497066,CDG,2025-02-21 13:00:00
6879,665409877,LHR,2025-02-16 16:00:00
6880,168536968,LGW,2025-01-07 18:00:00
6881,975061031,LIS,2025-01-09 23:00:00
6882,214931743,LTN,2025-01-25 07:00:00
6883,648674880,FRA,2025-02-12 03:00:00
6884,344777738,FRA,2025-01-01 02:00:00
6885,426738580,LHR,2025-01-14 14:00:00
6886,180019792,ORY,2025-02-04 10:00:00
6887,881600417,FCO,2025-02-17 09:00:00
6888,156224938,ORY,2025-03-01 19:00:00
6889,271957716,LGW,2025-02-04 23:00:00
6890,917352914,LHR,2025-02-03 10:00:00
6891,258820690,FRA,2025-01-04 15:00:00
6892,904906334,LGW,2025-02-05 07:00:00
6893,814468459,LIS,2025-02-20 02:00:00
6894,390427592,CDG,2025-02-22 00:00:00
6895,752333924,AMS,2025-02-26 15:00:00
6896,998174891,AMS,2025-02-07 01:00:00
6897,372276822,AMS,2025-01-14 08:00:00
6898,593013340,FRA,2025-01-14 22:00:00
6899,659389348,ORY,2025-02-24 14:00:00
6900,176955471,FCO,2025-01-10 04:00:00
6901,908078964,LTN,2025-02-06 13:00:00
6902,697152217,ORY,2025-02-10 14:00:00
6903,316761065,ORY,2025-01-12 15:00:00
6904,904616674,LTN,2025-01-26 18:00:00
6905,730922257,MXP,2025-02-17 12:00:00
6906,562908700,LGW,2025-01-26 10:00:00
6907,814084745,LIS,2025-02-13 11:00:00
6908,696817694,LTN,2025-03-02 21:00:00
6909,129224987,LGW,2025-02-01 10:00:00
6910,333074097,CDG,2025-01-01 20:00:00
6911,426227287,LTN,2025-02-15 03:00:00
6912,519143659,LTN,2025-03-01 00:00:00
6913,294591759,LTN,2025-02-17 12:00:00
6914,210335853,LIS,2025-02-26 20:00:00
6915,218883664,LTN,2025-01-05 16:00:00
6916,715093482,FCO,2025-02-08 14:00:00
6917,417877241,LGW,2025-02-16 19:00:00
6918,894370504,LTN,2025-02-16 00:00:00
6919,820899353,MXP,2025-02-28 06:00:00
6920,404242645,LIS,2025-03-01 23:00:00
6921,896903228,LTN,2025-01-19 07:00:00
6922,559031333,CDG,2025-02-10 17:00:00
6923,822430821,MXP,2025-02-24 16:00:00
6924,486086929,AMS,2025-02-03 13:00:00
6925,905179501,FCO,2025-01-08 16:00:00
6926,781725758,LHR,2025-02-17 10:00:00
6927,664667306,AMS,2025-02-18 05:00:00
6928,495410363,FCO,2025-01-28 04:00:00
6929,494594358,MXP,2025-01-01 06:00:00
6930,670211959,LHR,2025-02-24 23:00:00
6931,549291460,MXP,2025-02-12 03:00:00
6932,925951377,LTN,2025-02-20 10:00:00
6933,334318090,FRA,2025-02-11 07:00:00
6934,717959428,LHR,2025-01-03 06:00:00
6935,306436376,MXP,2025-02-12 11:00:00
6936,516274732,AMS,2025-01-22 19:00:00
6937,492791132,ORY,2025-03-01 00:00:00
6938,417540746,LIS,2025-02-17 14:00:00
6939,483389123,LGW,2025-02-12 13:00:00
6940,197558213,LHR,2025-01-04 03:00:00
6941,393899950,FRA,2025-02-28 21:00:00
6942,308365352,MXP,2025-01-14 22:00:00
6943,415789917,LHR,2025-02-24 18:00:00
6944,245837108,FRA,2025-01-07 20:00:00
6945,648503941,CDG,2025-01-26 14:00:00
6946,804616921,LIS,2025-02-21 01:00:00
6947,513324022,CDG,2025-01-09 06:00:00
6948,759546267,LIS,2025-01-11 18:00:00
6949,178701211,LIS,2025-02-08 13:00:00
6950,657376367,ORY,2025-02-04 19:00:00
6951,652355553,FCO,2025-01-17 05:00:00
6952,821779372,ORY,2025-01-07 21:00:00
6953,321782371,LTN,2025-02-09 13:00:00
6954,528768336,LIS,2025-01-20 11:00:00
6955,531107381,FRA,2025-02-16 09:00:00
6956,794262198,LGW,2025-02-06 22:00:00
6957,332593109,FCO,2025-02-18 08:00:00
6958,530780367,FCO,2025-01-18 07:00:00
6959,901607000,FRA,2025-01-24 07:00:00
6960,182085702,AMS,2025-01-25 08:00:00
6961,804697254,ORY,2025-01-05 10:00:00
6962,324681664,FRA,2025-01-03 15:00:00
6963,992402639,LIS,2025-01-04 12:00:00
6964,566405186,LTN,2025-02-16 10:00:00
6965,513351615,LIS,2025-02-20 11:00:00
6966,153674297,AMS,2025-01-27 18:00:00
6967,888936858,CDG,2025-01-14 22:00:00
6968,800303388,AMS,2025-01-21 08:00:00
6969,517858029,MXP,2025-02-08 06:00:00
6970,626338125,LGW,2025-01-31 19:00:00
6971,433625262,LTN,2025-01-16 02:00:00
6972,503336135,ORY,2025-01-26 09:00:00
6973,729170015,ORY,2025-01-13 09:00:00
6974,731973300,LTN,2025-02-14 19:00:00
6975,936850212,FRA,2025-02-27 15:00:00
6976,911880360,MXP,2025-01-20 00:00:00
6977,504923367,LIS,2025-01-09 17:00:00
6978,795811426,ORY,2025-02-13 05:00:00
6979,562437253,MXP,2025-02-01 16:00:00
6980,752161420,LGW,2025-02-23 01:00:00
6981,500411735,FCO,2025-01-10 09:00:00
6982,462583703,FCO,2025-01-11 20:00:00
6983,649965094,LTN,2025-01-14 16:00:00
6984,731375745,LHR,2025-02-08 14:00:00
6985,628885962,LHR,2025-02-08 12:00:00
6986,144179526,MXP,2025-02-25 02:00:00
6987,170146180,AMS,2025-01-30 15:00:00
6988,895540894,CDG,2025-01-31 10:00:00
6989,464690249,LTN,2025-02-20 14:00:00
6990,308069052,LIS,2025-01-16 16:00:00
6991,603313331,LTN,2025-01-20 15:00:00
6992,501317012,MXP,2025-01-01 18:00:00
6993,104364574,FRA,2025-02-04 06:00:00
6994,915194666,MXP,2025-01-18 18:00:00
6995,648326149,AMS,2025-02-22 15:00:00
6996,539778301,MXP,2025-02-09 14:00:00
6997,232001005,LTN,2025-02-15 22:00:00
6998,316542984,FRA,2025-02-10 22:00:00
6999,710220427,FCO,2025-02-11 16:00:00
7000,475281734,MXP,2025-02-26 23:00:00
7001,153347932,MXP,2025-01-20 17:00:00
7002,146694185,CDG,2025-01-04 16:00:00
7003,764792771,FCO,2025-01-08 06:00:00
7004,435857103,AMS,2025-01-25 04:00:00
7005,631535676,MXP,2025-01-08 08:00:00
7006,136213246,LIS,2025-01-25 18:00:00
7007,374888780,LIS,2025-02-01 18:00:00
7008,264713269,ORY,2025-02-10 20:00:00
7009,747421880,LTN,2025-02-15 10:00:00
7010,844470695,FCO,2025-03-01 15:00:00
7011,446029531,MXP,2025-02-05 11:00:00
7012,417384623,AMS,2025-02-01 22:00:00
7013,471379240,AMS,2025-01-08 19:00:00
7014,491952532,LHR,2025-01-11 03:00:00
7015,427605685,FCO,2025-02-14 23:00:00
7016,558365954,FCO,2025-02-05 08:00:00
7017,693454175,FCO,2025-02-08 18:00:00
7018,380245898,ORY,2025-01-16 22:00:00
7019,108681245,LGW,2025-01-17 18:00:00
7020,216467768,MXP,2025-03-01 19:00:00
7021,448457793,LHR,2025-01-18 03:00:00
7022,633283062,LTN,2025-02-13 11:00:00
7023,424066937,FRA,2025-02-16 23:00:00
7024,970694005,FRA,2025-01-26 16:00:00
7025,224377515,FCO,2025-02-10 11:00:00
7026,821571429,LGW,2025-02-11 17:00:00
7027,364883058,ORY,2025-01-05 03:00:00
7028,131997514,FCO,2025-01-26 00:00:00
7029,421503127,MXP,2025-02-07 09:00:00
7030,297827391,AMS,2025-02-11 06:00:00
7031,530147993,AMS,2025-02-13 04:00:00
7032,303725047,FCO,2025-02-22 07:00:00
7033,609174815,ORY,2025-01-04 22:00:00
7034,307842596,LIS,2025-01-10 13:00:00
7035,941361824,CDG,2025-01-16 05:00:00
7036,693543152,MXP,2025-02-24 05:00:00
7037,705681209,LGW,2025-01-25 19:00:00
7038,274363297,LHR,2025-02-14 13:00:00
7039,711614817,MXP,2025-02-10 09:00:00
7040,363786730,FRA,2025-01-28 12:00:00
7041,548287025,MXP,2025-01-18 22:00:00
7042,239077480,ORY,2025-02-22 04:00:00
7043,106325961,FRA,2025-01-06 17:00:00
7044,896537640,ORY,2025-01-18 09:00:00
7045,809984988,LIS,2025-02-24 08:00:00
7046,547670412,FCO,2025-01-27 02:00:00
7047,663367963,LHR,2025-01-24 18:00:00
7048,609012254,LIS,2025-01-09 00:00:00
7049,515600445,FCO,2025-01-16 16:00:00
7050,148154779,MXP,2025-02-16 13:00:00
7051,769286646,LIS,2025-01-15 12:00:00
7052,542337178,AMS,2025-01-04 16:00:00
7053,285530884,LTN,2025-02-04 11:00:00
7054,314662503,LHR,2025-01-13 14:00:00
7055,909838949,LTN,2025-01-30 00:00:00
7056,400613724,FCO,2025-01-31 11:00:00
7057,238923717,CDG,2025-03-02 04:00:00
7058,358618009,CDG,2025-02-11 05:00:00
7059,604613809,LTN,2025-01-10 10:00:00
7060,191359364,FRA,2025-02-01 09:00:00
7061,831983811,MXP,2025-01-12 12:00:00
